192.168.0.177 - - [09/Sep/2012:10:24:40 +0200] "GET /stages/FondInsa.jpg HTTP/1.1" 200 2828 "http://intranet-if.insa-lyon.fr/SiteWebIF/Intranet-etudiant.php" "Mozilla/5.0 (Linux; U; Android 4.0.3; fr-fr; GT-I9100P-ORANGE/I9100PBVLP8 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
192.168.0.177 - - [09/Sep/2012:10:24:43 +0200] "GET /stages/InsaIF.ico HTTP/1.1" 200 766 "http://intranet-if.insa-lyon.fr/SiteWebIF/Intranet-etudiant.php" "Mozilla/5.0 (Linux; U; Android 4.0.3; fr-fr; GT-I9100P-ORANGE/I9100PBVLP8 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
192.168.0.177 - - [09/Sep/2012:10:24:45 +0200] "GET /temps/ HTTP/1.1" 200 6835 "http://intranet-if.insa-lyon.fr/SiteWebIF/Intranet-etudiant.php" "Mozilla/5.0 (Linux; U; Android 4.0.3; fr-fr; GT-I9100P-ORANGE/I9100PBVLP8 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
192.168.0.177 - - [09/Sep/2012:10:24:46 +0200] "GET /temps/style_emploi_du_temps.css HTTP/1.1" 200 1216 "http://intranet-if.insa-lyon.fr/temps/" "Mozilla/5.0 (Linux; U; Android 4.0.3; fr-fr; GT-I9100P-ORANGE/I9100PBVLP8 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
192.168.0.177 - - [09/Sep/2012:10:24:47 +0200] "GET /temps/FondInsa.jpg HTTP/1.1" 200 2828 "http://intranet-if.insa-lyon.fr/temps/" "Mozilla/5.0 (Linux; U; Android 4.0.3; fr-fr; GT-I9100P-ORANGE/I9100PBVLP8 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
192.168.0.177 - - [09/Sep/2012:10:24:48 +0200] "GET /temps/InsaIF.ico HTTP/1.1" 200 766 "http://intranet-if.insa-lyon.fr/temps/" "Mozilla/5.0 (Linux; U; Android 4.0.3; fr-fr; GT-I9100P-ORANGE/I9100PBVLP8 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
192.168.0.177 - - [09/Sep/2012:10:25:05 +0200] "GET /temps/5IF41.html HTTP/1.1" 200 25153 "http://intranet-if.insa-lyon.fr/temps/" "Mozilla/5.0 (Linux; U; Android 4.0.3; fr-fr; GT-I9100P-ORANGE/I9100PBVLP8 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
192.168.0.177 - - [09/Sep/2012:10:25:06 +0200] "GET /temps/precedent.gif HTTP/1.1" 200 1906 "http://intranet-if.insa-lyon.fr/temps/5IF41.html" "Mozilla/5.0 (Linux; U; Android 4.0.3; fr-fr; GT-I9100P-ORANGE/I9100PBVLP8 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
192.168.0.177 - - [09/Sep/2012:10:25:07 +0200] "GET /temps/choix.gif HTTP/1.1" 200 2836 "http://intranet-if.insa-lyon.fr/temps/5IF41.html" "Mozilla/5.0 (Linux; U; Android 4.0.3; fr-fr; GT-I9100P-ORANGE/I9100PBVLP8 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
192.168.0.177 - - [09/Sep/2012:10:25:07 +0200] "GET /temps/suivant.gif HTTP/1.1" 200 1634 "http://intranet-if.insa-lyon.fr/temps/5IF41.html" "Mozilla/5.0 (Linux; U; Android 4.0.3; fr-fr; GT-I9100P-ORANGE/I9100PBVLP8 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
192.168.0.177 - - [09/Sep/2012:10:25:12 +0200] "GET /temps/5IF40.html HTTP/1.1" 304 - "http://intranet-if.insa-lyon.fr/temps/5IF41.html" "Mozilla/5.0 (Linux; U; Android 4.0.3; fr-fr; GT-I9100P-ORANGE/I9100PBVLP8 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
192.168.0.100 - - [09/Sep/2012:10:25:19 +0200] "GET /notesif/ HTTP/1.1" 302 - "http://intranet-if.insa-lyon.fr/SiteWebIF/Intranet-etudiant.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
192.168.0.177 - - [09/Sep/2012:10:25:22 +0200] "GET /stages/ListePFE.php HTTP/1.1" 200 350374 "http://intranet-if.insa-lyon.fr/SiteWebIF/Intranet-etudiant.php" "Mozilla/5.0 (Linux; U; Android 4.0.3; fr-fr; GT-I9100P-ORANGE/I9100PBVLP8 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
192.168.0.178 - - [09/Sep/2012:10:25:24 +0200] "GET /temps/ HTTP/1.1" 200 6835 "http://www.google.fr/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&ved=0CCUQFjAA&url=http%3A%2F%2Fintranet-if.insa-lyon.fr%2Ftemps%2F&ei=cFJMUK2jD4nKhAeG1IDACQ&usg=AFQjCNEWrHsRdIlhli_31qYl94w-yMCjpw" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:16.0) Gecko/20100101 Firefox/16.0"
192.168.0.178 - - [09/Sep/2012:10:25:24 +0200] "GET /temps/style_emploi_du_temps.css HTTP/1.1" 200 1216 "http://intranet-if.insa-lyon.fr/temps/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:16.0) Gecko/20100101 Firefox/16.0"
192.168.0.178 - - [09/Sep/2012:10:25:24 +0200] "GET /temps/InsaIF.ico HTTP/1.1" 200 766 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:16.0) Gecko/20100101 Firefox/16.0"
192.168.0.178 - - [09/Sep/2012:10:25:27 +0200] "GET /temps/FondInsa.jpg HTTP/1.1" 200 2828 "http://intranet-if.insa-lyon.fr/temps/style_emploi_du_temps.css" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:16.0) Gecko/20100101 Firefox/16.0"
192.168.0.100 - - [09/Sep/2012:10:25:27 +0200] "GET /SiteWebIF/Intranet-etudiant.php?ticket=ST-23775-pdjqeu5z4FWj4KbNeAde-dsi-vm04 HTTP/1.1" 302 - "http://if.insa-lyon.fr/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
192.168.0.100 - - [09/Sep/2012:10:25:27 +0200] "GET /SiteWebIF/Intranet-etudiant.php HTTP/1.1" 200 1815 "http://if.insa-lyon.fr/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
